Country,Year,"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,People using at least basic drinking water services (% of population),Households with water 30 minutes or longer away round trip (%),Households with water less than 30 minutes away round trip (%),Households with water on the premises (%),People using safely managed drinking water services (% of population),"Population, total",Public private partnerships investment in water and sanitation (current US$),Investment in water and sanitation with private participation (current US$),Expected to give gifts to get a water connection (% of firms),Percent of firms expected to give gifts to get a water connection,Delay in obtaining a water connections (days),Number of water insufficiencies in a typical month,Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",worldbank IncomeGroup
Guyana,2000,0.0,1.64,0.0,87.9051300661601,0.0,0.0,0.0,0.0,746715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2001,0.0,0.0,0.0,88.3836197004463,0.0,0.0,0.0,0.0,745206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2002,0.680497925311203,0.0,0.0,88.8626965569226,0.0,0.0,0.0,0.0,744789.0,0.0,0.0,0.0,0.0,0.0,0.0,323581.578138238,241.0,LMICs
Guyana,2003,0.0,0.0,0.0,89.3338793443895,0.0,0.0,0.0,0.0,745143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2004,0.0,0.0,0.0,89.803581697861,0.0,0.0,0.0,0.0,745737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2005,0.0,0.0,0.0,90.274093285778,0.1,6.6,93.0,0.0,746163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2006,0.0,0.0,0.0,90.7454861309297,0.0,0.0,0.0,0.0,746343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2007,0.0,0.0,0.0,91.2176731517163,0.0,0.0,0.0,0.0,746474.0,0.0,0.0,0.0,0.0,0.0,0.0,322851.164273638,241.0,LMICs
Guyana,2008,0.0,0.0,0.0,91.6906557645574,0.0,0.0,0.0,0.0,746817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2009,0.0,0.0,0.0,92.1644956867993,0.5,6.5,92.6,0.0,747718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2010,0.0,1.445,0.0,92.6391163635271,0.0,0.0,0.0,0.0,749436.0,0.0,0.0,0.0,10.2,0.0,1.0,0.0,0.0,LMICs
Guyana,2011,0.0,0.0,0.0,93.1145283459524,0.0,0.0,0.0,0.0,752028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2012,0.599585062240664,0.0,0.0,93.6056971662151,0.0,0.0,0.0,0.0,755399.0,0.0,0.0,0.0,0.0,0.0,0.0,319036.694515084,241.0,LMICs
Guyana,2013,0.0,0.0,0.0,94.0973538326522,0.0,0.0,0.0,0.0,759285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Guyana,2014,0.599585062240664,0.0,0.861991,94.7388554648792,0.0,0.0,0.0,0.0,763380.0,0.0,0.0,0.0,0.0,0.0,0.0,315701.223505987,241.0,LMICs
Honduras,2000,0.0,0.0,0.0,84.804211990405,0.0,0.0,0.0,0.0,6574509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2001,0.0,0.0,0.0,85.4327772807194,0.0,0.0,0.0,0.0,6751912.0,207900000.0,207900000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2002,0.0,0.0,0.0,86.0812022382452,0.0,0.0,0.0,0.0,6929265.0,0.0,0.0,0.0,0.0,0.0,0.0,13083.6387409054,90.66,LMICs
Honduras,2003,0.0,1.607,0.0,86.7111154770519,0.0,0.0,0.0,0.0,7106319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2004,0.0,0.0,0.0,87.334494822374,0.0,0.0,0.0,0.0,7282953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2005,0.0,0.0,0.0,87.9504757671021,0.0,0.0,0.0,0.0,7458985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2006,0.0,0.0,0.0,88.5597530467423,1.4,11.1,87.3,0.0,7634298.0,0.0,0.0,0.0,6.3,0.0,1.2,0.0,0.0,LMICs
Honduras,2007,1.77255680564747,0.0,0.0,89.1620002745504,0.0,0.0,0.0,0.0,7808518.0,0.0,0.0,0.0,0.0,0.0,0.0,11610.3977733035,90.66,LMICs
Honduras,2008,0.0,0.0,0.0,89.7573871016978,0.0,0.0,0.0,0.0,7980955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2009,0.0,0.0,0.0,90.3454726338607,0.0,0.0,0.0,0.0,8150775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2010,0.0,0.0,0.0,90.926728630596,0.0,0.0,0.0,0.0,8317470.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,LMICs
Honduras,2011,0.0,0.0,0.0,91.500757446822,0.0,0.0,0.0,0.0,8480671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2012,0.0,0.0,0.0,92.0679823464202,0.7,10.8,88.4,0.0,8640691.0,0.0,0.0,0.0,0.0,0.0,0.0,10492.2164211172,90.66,LMICs
Honduras,2013,0.0,0.0,0.0,92.6279168244825,0.0,0.0,0.0,0.0,8798521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2014,0.0,0.0,2.493881,93.1809772477951,0.0,0.0,0.0,0.0,8955589.0,0.0,0.0,0.0,0.0,0.0,0.0,10123.2872567064,90.66,LMICs
Honduras,2015,0.0,0.0,0.0,93.7373063016117,0.0,0.0,0.0,0.0,9112916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Honduras,2016,0.0,0.0,0.0,94.2860317378187,0.0,0.0,0.0,0.0,9270795.0,0.0,0.0,0.0,1.5,0.0,0.6,0.0,0.0,LMICs
Honduras,2017,0.0,0.0,0.0,94.8271094382459,0.0,0.0,0.0,0.0,9429013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2003,0.0,0.0,0.0,78.4822986455282,1.0,23.0,74.9,0.0,220309469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2004,0.0,0.0,0.0,79.4063934858927,0.0,0.0,0.0,0.0,223285676.0,8100000.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2005,0.0,0.0,0.0,80.3199900125195,0.0,0.0,0.0,0.0,226289470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2006,0.0,0.0,0.0,81.1435477821492,0.0,0.0,0.0,0.0,229318262.0,20200000.0,20200000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2007,0.0,0.0,0.0,81.9557865066417,1.2,20.4,77.4,0.0,232374245.0,0.0,0.0,0.0,0.0,0.0,0.0,8688.57045667862,2019.0,LMICs
Indonesia,2008,0.0,0.0,0.0,82.7571236313271,0.0,0.0,0.0,0.0,235469762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2009,0.0,0.0,0.0,83.546841930047,0.0,0.0,0.0,0.0,238620563.0,0.0,0.0,0.0,22.3,0.0,0.2,0.0,0.0,LMICs
Indonesia,2010,0.0,0.0,0.0,84.3218551204758,0.0,0.0,0.0,0.0,241834215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2011,0.0,0.0,0.0,85.0689725013175,0.0,0.0,0.0,0.0,245116206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2012,0.0,0.0,0.0,85.8062530144356,0.8,33.3,64.7,0.0,248452413.0,15000000.0,15000000.0,0.0,0.0,0.0,0.0,8126.3046537608,2019.0,LMICs
Indonesia,2013,0.0,0.0,0.0,86.53343440724,0.0,0.0,0.0,0.0,251806402.0,140000000.0,140000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2014,0.0,0.0,9.240649,87.2510582276208,0.0,0.0,0.0,0.0,255129004.0,0.0,0.0,0.0,0.0,0.0,0.0,7913.64356206243,2019.0,LMICs
Indonesia,2015,0.0,0.0,0.0,87.958733450287,0.0,0.0,0.0,0.0,258383256.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,LMICs
Indonesia,2016,0.0,0.0,0.0,88.6565339751424,0.0,0.0,0.0,0.0,261554226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Indonesia,2017,0.0,0.0,0.0,89.3440122284472,0.5,11.3,87.5,0.0,264645886.0,157200000.0,157200000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2007,0.0,0.0,0.0,84.477961127007,0.0,0.0,0.0,0.0,1183209472.0,142250000.0,142250000.0,0.0,0.0,0.0,0.0,1222.09975006015,1446.0,LMICs
India,2008,0.0,0.0,0.0,85.3005866035393,0.0,0.0,0.0,0.0,1200669765.0,75900000.0,75900000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2009,0.0,0.0,0.0,86.1224806667256,0.0,0.0,0.0,0.0,1217726215.0,23530000.0,23530000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2010,0.0,647.5,0.0,86.9436701821491,0.0,0.0,0.0,0.0,1234281170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2011,0.0,0.0,0.0,87.7641605593673,0.0,0.0,0.0,0.0,1250288729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2012,44.7786998616874,0.0,0.0,88.5846101736956,0.0,0.0,0.0,0.0,1265782790.0,115600000.0,115600000.0,0.0,0.0,0.0,0.0,1142.37609440084,1446.0,LMICs
India,2013,0.0,0.0,0.0,89.4046164990313,0.0,0.0,0.0,0.0,1280846129.0,135100000.0,135100000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2014,44.7786998616874,0.0,44.529409,90.2239525928509,0.0,0.0,0.0,0.0,1295604184.0,0.0,0.0,0.0,52.5,0.0,0.9,1116.08160722025,1446.0,LMICs
India,2015,0.0,0.0,0.0,91.0422845490444,0.0,0.0,0.0,0.0,1310152403.0,18500000.0,18500000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2016,0.0,0.0,0.0,91.8592753460184,2.3,31.4,66.3,0.0,1324509589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
India,2017,0.0,0.0,0.0,92.6746425707427,0.0,0.0,0.0,0.0,1338658835.0,50880000.0,50880000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2000,0.0,0.0,0.0,94.9438670766318,0.0,0.0,0.0,91.0714193612386,65623405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2001,0.0,89.7,0.0,95.0029556005272,0.0,0.0,0.0,91.1582891722668,66449112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2002,69.8054474708171,0.0,0.0,95.061556804939,0.0,0.0,0.0,91.244438337671,67284796.0,0.0,0.0,0.0,0.0,0.0,0.0,1909.79251835734,128.5,LMICs
"Iran, Islamic Rep.",2003,0.0,0.0,0.0,95.1196569319014,0.0,0.0,0.0,91.3298536716191,68122938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2004,0.0,93.1,0.0,95.1771776711389,0.0,0.0,0.0,91.4144185845855,68951281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2005,0.0,0.0,0.0,95.1715934228037,0.0,0.0,0.0,91.4382071166876,69762347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2006,0.0,0.0,0.0,95.1655369988514,0.0,0.0,0.0,91.4611640533133,70554760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
"Iran, Islamic Rep.",2007,72.4513618677043,0.0,0.0,95.1550156614244,0.0,0.0,0.0,91.4774402848987,71336475.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.32253521077,128.5,LMICs
"Iran, Islamic Rep.",2008,0.0,0.0,0.0,95.1420916985937,0.0,0.0,0.0,91.4900704717852,72120604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2000,0.0,65.99,0.0,80.9058314397561,0.0,0.0,0.0,50.0351369220343,23497585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2001,0.0,0.0,0.0,81.4754210174563,0.0,0.0,0.0,50.5513737733905,24208180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2002,187.471590909091,0.0,0.0,82.4246967632795,0.0,0.0,0.0,51.0665988230601,24931919.0,0.0,0.0,0.0,0.0,0.0,0.0,1411.84479221194,35.2,LMICs
Iraq,2003,0.0,0.0,0.0,83.372338991812,0.0,0.0,0.0,51.5808193759552,25644499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2004,0.0,0.0,0.0,84.3183359995513,0.0,0.0,0.0,52.0940279548698,26313838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2005,0.0,0.0,0.0,85.2626923061996,0.0,0.0,0.0,52.6114649196661,26922284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2006,0.0,0.0,0.0,86.2051161308147,0.0,0.0,0.0,53.1225510484152,27448124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2007,0.0,0.0,0.0,87.146202479783,0.0,0.0,0.0,53.6329161465015,27911248.0,0.0,0.0,0.0,0.0,0.0,0.0,1261.14031160484,35.2,LMICs
Iraq,2008,0.0,0.0,0.0,88.0856377099579,0.0,0.0,0.0,54.1422692482158,28385746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2009,0.0,0.0,0.0,89.0231982775017,0.0,0.0,0.0,54.6503657151753,28973162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2010,0.0,0.0,0.0,89.9740075892352,0.0,0.0,0.0,55.1743742596262,29741976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Iraq,2011,0.0,0.0,0.0,90.9286216403903,0.0,0.0,0.0,55.7058296586197,30725300.0,0.0,0.0,0.0,17.3,0.0,2.4,0.0,0.0,LMICs
Jamaica,2000,0.0,0.0,0.0,93.1233100557109,0.0,0.0,0.0,0.0,2654701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jamaica,2001,0.0,0.0,0.0,93.2815702042087,0.0,0.0,0.0,0.0,2674702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jamaica,2002,0.0,0.0,0.0,93.435190377696,0.0,0.0,0.0,0.0,2692845.0,0.0,0.0,0.0,0.0,0.0,0.0,4018.05525383006,10.82,LMICs
Jamaica,2003,0.0,0.0,0.0,93.5870010934389,0.0,0.0,0.0,0.0,2709437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jamaica,2004,0.0,0.0,0.0,93.4035765707506,0.0,0.0,0.0,0.0,2725015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jamaica,2005,0.0,0.0,0.0,93.072162386919,0.0,0.0,0.0,0.0,2740003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jamaica,2006,0.0,0.0,0.0,92.712702923881,0.0,0.0,0.0,0.0,2754407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2000,0.0,0.0,0.0,99.4018357953351,0.0,0.0,0.0,93.9577977040049,5122493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2001,0.0,0.0,0.0,99.364682690369,0.0,0.0,0.0,93.9230028155257,5217336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2002,108.225806451613,0.7381,0.0,99.3275230854107,0.0,0.0,0.0,93.8882015582828,5317506.0,0.0,0.0,0.0,0.0,0.0,0.0,128.255614568183,0.682,LMICs
Jordan,2003,0.0,0.0,0.0,99.2903552422386,0.0,0.0,0.0,93.8533681424423,5434030.0,169000000.0,169000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2004,0.0,0.0,0.0,99.2532099798913,0.0,0.0,0.0,93.8185799597671,5580244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2005,0.0,0.0,0.0,99.2314874073466,0.0,0.0,0.0,93.8261330109106,5765635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2006,0.0,0.0,0.0,99.2141318619054,0.0,0.0,0.0,93.8455319255272,5991540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2007,135.219941348974,0.9222,0.0,99.1956920309716,0.0,0.0,0.0,93.8618534841216,6255280.0,0.0,0.0,0.0,0.0,0.0,0.0,109.027893235794,0.682,LMICs
Jordan,2008,0.0,0.0,0.0,99.1762255542249,0.0,0.0,0.0,93.8752508038025,6556478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2009,0.0,0.0,0.0,99.1556517605805,0.0,0.0,0.0,93.8855295891915,6893260.0,951000000.0,951000000.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Jordan,2016,0.0,0.0,0.0,98.9710548944377,0.0,0.0,0.0,93.8446422737665,9551467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kazakhstan,2000,0.0,0.0,0.0,84.5644208533088,0.0,0.0,0.0,57.5480560592763,14883626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kazakhstan,2001,0.0,0.0,0.0,84.942126523513,0.0,0.0,0.0,57.7878373284042,14858335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kazakhstan,2002,28.966588966589,18.64,0.0,85.627726572988,0.0,0.0,0.0,59.6828269313057,14858948.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.72381705623,64.35,LMICs
Kazakhstan,2003,0.0,0.0,0.0,86.3161263301233,0.0,0.0,0.0,61.5948221546301,14909018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kazakhstan,2004,0.0,0.0,0.0,87.0073028809387,0.0,0.0,0.0,63.5237224496707,15012985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kazakhstan,2005,0.0,0.0,0.0,87.7012374504602,0.0,0.0,0.0,65.4694330484907,15147029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kenya,2014,15.5458937198068,0.0,14.312592,56.9904041179625,15.3,45.5,38.2,0.0,46699981.0,0.0,0.0,0.0,0.0,0.0,0.0,443.254998326445,20.7,LMICs
Kenya,2015,0.0,0.0,0.0,57.6382970343421,12.1,39.5,47.5,0.0,47878336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kenya,2016,0.0,0.0,0.0,58.2803541914568,0.0,0.0,0.0,0.0,49051686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kenya,2017,0.0,0.0,0.0,58.9163333889547,0.0,0.0,0.0,0.0,50221473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kyrgyz Republic,2013,0.0,0.0,0.0,86.2675868302001,0.0,0.0,0.0,62.6844136687158,5719600.0,0.0,0.0,0.0,61.3,0.0,0.5,0.0,0.0,LMICs
Kyrgyz Republic,2014,0.0,0.0,43.953537,86.7314927602073,0.0,0.0,0.0,64.5547811455946,5835500.0,0.0,0.0,0.0,0.0,0.0,0.0,8384.88561391483,48.93,LMICs
Kyrgyz Republic,2015,0.0,0.0,0.0,87.0785157285206,0.0,0.0,0.0,66.3391842635449,5956900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kyrgyz Republic,2016,0.0,0.0,0.0,87.4269556817226,0.0,0.0,0.0,68.1477002904574,6079500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kyrgyz Republic,2017,0.0,0.0,0.0,87.4559028992415,0.0,0.0,0.0,68.2233199904003,6198200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cambodia,2015,0.0,0.0,0.0,75.3811058061,0.0,0.0,0.0,24.6496989047878,15521436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Cambodia,2016,0.0,0.0,0.0,76.9453742461335,0.0,0.0,0.0,25.2451426949273,15766293.0,0.0,0.0,0.0,48.0,0.0,0.6,0.0,0.0,LMICs
Cambodia,2017,0.0,0.0,0.0,78.5106569314218,0.0,0.0,0.0,25.8455487850533,16009414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2000,0.0,0.0,0.0,50.0275776661445,0.0,0.0,0.0,0.0,84396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2001,0.0,0.0,0.0,51.2974835162816,0.0,0.0,0.0,0.0,85849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2002,0.0,0.0,0.0,52.5673893664192,0.0,0.0,0.0,0.0,87305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2003,0.0,0.0,0.0,53.8372952165563,0.0,0.0,0.0,0.0,88835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2004,0.0,0.0,0.0,55.1072010666934,0.0,0.0,0.0,0.0,90499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2005,0.0,0.0,0.0,56.3771069168305,0.0,0.0,0.0,0.0,92325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2006,0.0,0.0,0.0,57.647012766968,0.0,0.0,0.0,0.0,94343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2007,0.0,0.0,0.0,58.9169186171051,0.0,0.0,0.0,0.0,96527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2008,0.0,0.0,0.0,60.1868244672422,0.0,0.0,0.0,0.0,98761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2009,0.0,0.0,0.0,61.4567303173798,0.0,0.0,0.0,0.0,100930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2010,0.0,0.0,0.0,62.7266361675169,0.0,0.0,0.0,0.0,102927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2011,0.0,0.0,0.0,63.996542017654,0.0,0.0,0.0,0.0,104728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2012,0.0,0.0,0.0,65.2664478677915,0.0,0.0,0.0,0.0,106370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2013,0.0,0.0,0.0,66.5363537179286,0.0,0.0,0.0,0.0,107890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2014,0.0,0.0,0.0,67.8062595680657,0.0,0.0,0.0,0.0,109391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2015,0.0,0.0,0.0,69.0761654182033,0.0,0.0,0.0,0.0,110930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2016,0.0,0.0,0.0,70.3460712683404,0.0,0.0,0.0,0.0,112524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Kiribati,2017,0.0,0.0,0.0,71.6159771184775,0.0,0.0,0.0,0.0,114158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Lao PDR,2010,0.0,0.0,0.0,68.0674489585917,0.0,0.0,0.0,13.3014150803102,6249165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Lao PDR,2011,0.0,0.0,0.0,70.074136380639,0.0,0.0,0.0,13.6967375152563,6347567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Lao PDR,2012,0.0,0.0,0.0,72.0705630712574,0.0,0.0,0.0,14.0929660487709,6444530.0,0.0,0.0,0.0,24.2,0.0,0.1,29544.4353583582,190.4,LMICs
Lao PDR,2013,0.0,0.0,0.0,74.0554409132488,0.0,0.0,0.0,14.4894678634882,6541304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Lao PDR,2014,0.0,0.0,1.392734,76.0292334655349,0.0,0.0,0.0,14.8867079506304,6639756.0,0.0,0.0,0.0,0.0,0.0,0.0,28675.7525427139,190.4,LMICs
Lao PDR,2015,0.0,0.0,0.0,77.9914153104438,0.0,0.0,0.0,15.2845245543941,6741164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Lao PDR,2016,0.0,0.0,0.0,79.941901992627,0.0,0.0,0.0,15.6830678057892,6845846.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,LMICs
Lao PDR,2017,0.0,0.0,0.0,82.0618968646825,0.0,0.0,0.0,16.0818658450471,6953035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2000,0.0,13.01,0.0,79.5481533174537,0.0,0.0,0.0,0.0,18777601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2001,0.0,0.0,0.0,80.1552262240235,0.0,0.0,0.0,0.0,18911730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2002,24.6401515151515,0.0,0.0,80.7364897308646,0.0,0.0,0.0,0.0,19062482.0,0.0,0.0,0.0,0.0,0.0,0.0,2769.838681028,52.8,LMICs
Sri Lanka,2003,0.0,0.0,0.0,81.3173923058704,0.0,0.0,0.0,0.0,19224037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2004,0.0,0.0,0.0,81.8977470867932,0.0,0.0,0.0,0.0,19387153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2005,0.0,12.95,0.0,82.4773902711533,0.0,0.0,0.0,0.0,19544988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2006,0.0,0.0,0.0,83.0566537435914,0.0,0.0,0.0,0.0,19695972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LMICs
Sri Lanka,2007,24.5265151515152,0.0,0.0,83.6352177020279,0.0,0.0,0.0,0.0,19842044.0,0.0,0.0,0.0,0.0,0.0,0.0,2661.01617353535,52.8,LMICs
