Country,Year,"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals, total (billion cubic meters)",Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,People using at least basic drinking water services (% of population),Households with water 30 minutes or longer away round trip (%),Households with water less than 30 minutes away round trip (%),Households with water on the premises (%),People using safely managed drinking water services (% of population),"Population, total",Public private partnerships investment in water and sanitation (current US$),Investment in water and sanitation with private participation (current US$),Expected to give gifts to get a water connection (% of firms),Percent of firms expected to give gifts to get a water connection,Delay in obtaining a water connections (days),Number of water insufficiencies in a typical month,Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)",worldbank IncomeGroup
Aruba,2000,0.0,0.0,0.0,94.4888063555081,0.0,0.0,0.0,0.0,90853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2001,0.0,0.0,0.0,94.7704911076312,0.0,0.0,0.0,0.0,92898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2002,0.0,0.0,0.0,95.0521758597543,0.0,0.0,0.0,0.0,94992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2003,0.0,0.0,0.0,95.3338606118775,0.0,0.0,0.0,0.0,97017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2004,0.0,0.0,0.0,95.6155453640006,0.0,0.0,0.0,0.0,98737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2005,0.0,0.0,0.0,95.8972301161238,0.0,0.0,0.0,0.0,100031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2006,0.0,0.0,0.0,96.178914868247,0.0,0.0,0.0,0.0,100834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2007,0.0,0.0,0.0,96.4605996203701,0.0,0.0,0.0,0.0,101222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2008,0.0,0.0,0.0,96.7422843724932,0.0,0.0,0.0,0.0,101358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2009,0.0,0.0,0.0,97.0239691246164,0.0,0.0,0.0,0.0,101455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2010,0.0,0.0,0.0,97.3056538767395,0.0,0.0,0.0,0.0,101669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2011,0.0,0.0,0.0,97.5873386288627,0.0,0.0,0.0,0.0,102046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2012,0.0,0.0,0.0,97.8690233809859,0.0,0.0,0.0,0.0,102560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2013,0.0,0.0,0.0,97.8690233809859,0.0,0.0,0.0,0.0,103159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2014,0.0,0.0,0.0,97.8690233809859,0.0,0.0,0.0,0.0,103774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2015,0.0,0.0,0.0,97.8690233809859,0.0,0.0,0.0,0.0,104341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2016,0.0,0.0,0.0,97.8690233809859,0.0,0.0,0.0,0.0,104872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Aruba,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,90.64,65390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2001,0.0,0.0,0.0,99.9999971676266,0.0,0.0,0.0,90.6399974327368,67341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2002,0.0,0.0,0.0,99.9999959156836,0.0,0.0,0.0,90.6399962979756,70049.0,0.0,0.0,0.0,0.0,0.0,0.0,4505.41763622607,0.3156,HICs
Andorra,2003,0.0,0.0,0.0,100.000002606308,0.0,0.0,0.0,90.640002362358,73182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2004,0.0,0.0,0.0,99.9999962475436,0.0,0.0,0.0,90.6399965987736,76244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2005,0.0,0.0,0.0,99.9999993953907,0.0,0.0,0.0,90.6399994519822,78867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2006,0.0,0.0,0.0,100.000004710026,0.0,0.0,0.0,90.6400042691678,80993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2007,0.0,0.0,0.0,99.9999976931792,0.0,0.0,0.0,90.6399979090976,82684.0,0.0,0.0,0.0,0.0,0.0,0.0,3816.94160901746,0.3156,HICs
Andorra,2008,0.0,0.0,0.0,99.9999977255833,0.0,0.0,0.0,90.6399979384687,83862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2009,0.0,0.0,0.0,100.000001129116,0.0,0.0,0.0,90.6400010234311,84463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2010,0.0,0.0,0.0,99.9999966121292,0.0,0.0,0.0,90.6399969292339,84449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2011,0.0,0.0,0.0,99.9999954451919,0.0,0.0,0.0,90.639995871522,83747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2012,0.0,0.0,0.0,100.000001156937,0.0,0.0,0.0,90.6400010486473,82427.0,0.0,0.0,0.0,0.0,0.0,0.0,3828.84249093137,0.3156,HICs
Andorra,2013,0.0,0.0,0.0,100.0,0.0,0.0,0.0,90.64,80774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2014,0.0,0.0,0.0,99.9999975924307,0.0,0.0,0.0,90.6399978177792,79213.0,0.0,0.0,0.0,0.0,0.0,0.0,3984.19451352682,0.3156,HICs
Andorra,2015,0.0,0.0,0.0,100.00000244488,0.0,0.0,0.0,90.6400022160392,78011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2016,0.0,0.0,0.0,100.0,0.0,0.0,0.0,90.64,77297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Andorra,2017,0.0,0.0,0.0,99.9999962826959,0.0,0.0,0.0,90.6399966306356,77001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2000,0.0,2.334,0.0,95.6781115357344,0.0,0.0,0.0,0.0,3134062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2001,0.0,0.0,0.0,95.6781115357344,0.0,0.0,0.0,0.0,3302719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2002,1556.0,0.0,0.0,95.6953875450293,0.0,0.0,0.0,0.0,3478777.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1186017384845,0.15,HICs
United Arab Emirates,2003,0.0,0.0,0.0,95.7126685259313,0.0,0.0,0.0,0.0,3711932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2004,0.0,0.0,0.0,95.7299544805867,0.0,0.0,0.0,0.0,4068570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2005,0.0,2.8,0.0,95.7472454111431,0.0,0.0,0.0,0.0,4588225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2006,0.0,0.0,0.0,95.7645413197495,0.0,0.0,0.0,0.0,5300174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2007,1866.66666666667,0.0,0.0,95.7818422085558,0.0,0.0,0.0,0.0,6168838.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3157625471766,0.15,HICs
United Arab Emirates,2008,0.0,0.0,0.0,95.7991480797135,0.0,0.0,0.0,0.0,7089487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2009,0.0,0.0,0.0,95.816458935375,0.0,0.0,0.0,0.0,7917372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2010,0.0,0.0,0.0,95.8337747776941,0.0,0.0,0.0,0.0,8549988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2011,0.0,0.0,0.0,95.8510956088259,0.0,0.0,0.0,0.0,8946777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2012,0.0,0.0,0.0,95.8684214309266,0.0,0.0,0.0,0.0,9141596.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4085133493101,0.15,HICs
United Arab Emirates,2013,0.0,0.0,0.0,95.8857522461539,0.0,0.0,0.0,0.0,9197910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2014,0.0,0.0,2346.455888,96.1317816240169,0.0,0.0,0.0,0.0,9214175.0,0.0,0.0,0.0,0.0,0.0,0.0,16.279265371018,0.15,HICs
United Arab Emirates,2015,0.0,0.0,0.0,96.7694605473501,0.0,0.0,0.0,0.0,9262900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2016,0.0,0.0,0.0,97.4073688254184,0.0,0.0,0.0,0.0,9360980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
United Arab Emirates,2017,0.0,0.0,0.0,98.0455065574262,0.0,0.0,0.0,0.0,9487203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Argentina,2014,12.9075342465753,0.0,6.643319,99.0002502968424,0.0,0.0,0.0,0.0,42669500.0,0.0,0.0,0.0,0.0,0.0,0.0,6843.29556240406,292.0,HICs
Argentina,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44044811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2002,0.0,0.0,0.0,98.0207530344633,0.0,0.0,0.0,0.0,78295.0,0.0,0.0,0.0,0.0,0.0,0.0,664.154799157034,0.052,HICs
Antigua and Barbuda,2005,0.0,0.0051,0.0,97.6712348276835,0.0,0.0,0.0,0.0,81465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2006,0.0,0.0,0.0,97.554728758757,0.0,0.0,0.0,0.0,82704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2007,9.80769230769231,0.0,0.0,97.4382226898304,0.0,0.0,0.0,0.0,84026.0,0.0,0.0,0.0,0.0,0.0,0.0,618.856068359793,0.052,HICs
Antigua and Barbuda,2008,0.0,0.0,0.0,97.3217166209038,0.0,0.0,0.0,0.0,85397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2012,8.46153846153846,0.0044,0.0,96.8556923451975,0.0,0.0,0.0,0.0,90409.0,0.0,0.0,0.0,0.0,0.0,0.0,575.163977037684,0.052,HICs
Antigua and Barbuda,2013,0.0,0.0,0.0,96.7391862762709,0.0,0.0,0.0,0.0,91516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2014,8.46153846153846,0.0,8.461538,96.7391862762709,0.0,0.0,0.0,0.0,92562.0,0.0,0.0,0.0,0.0,0.0,0.0,561.785613966855,0.052,HICs
Antigua and Barbuda,2015,0.0,0.0,0.0,96.7391862762709,0.0,0.0,0.0,0.0,93566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2016,0.0,0.0,0.0,96.7391862762709,0.0,0.0,0.0,0.0,94527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Antigua and Barbuda,2017,0.0,0.0,0.0,96.7391862762709,0.0,0.0,0.0,0.0,95426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2000,0.0,0.0,0.0,99.7122944754943,0.0,0.0,0.0,0.0,19153000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2001,0.0,21.5,0.0,99.7112437252646,0.0,0.0,0.0,0.0,19413000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2002,4.36991869918699,0.0,0.0,99.7121983230852,0.0,0.0,0.0,0.0,19651400.0,0.0,0.0,0.0,0.0,0.0,0.0,25036.384176191,492.0,HICs
Australia,2003,0.0,0.0,0.0,99.7343547399069,0.0,0.0,0.0,0.0,19895400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2004,0.0,0.0,0.0,99.7563363704125,0.0,0.0,0.0,0.0,20127400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2005,0.0,18.51,0.0,99.7781464748243,0.0,0.0,0.0,0.0,20394800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2006,0.0,0.0,0.0,99.7997773567423,0.0,0.0,0.0,0.0,20697900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2007,3.76219512195122,0.0,0.0,99.8212512309794,0.0,0.0,0.0,0.0,20827600.0,0.0,0.0,0.0,0.0,0.0,0.0,23622.5009122511,492.0,HICs
Australia,2008,0.0,0.0,0.0,99.842550311042,0.0,0.0,0.0,0.0,21249200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2009,0.0,0.0,0.0,99.8636709447483,0.0,0.0,0.0,0.0,21691700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2010,0.0,0.0,0.0,99.8846197910454,0.0,0.0,0.0,0.0,22031750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2011,0.0,0.0,0.0,99.9054021742713,0.0,0.0,0.0,0.0,22340024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2012,3.14024390243902,15.45,0.0,99.9259989695005,0.0,0.0,0.0,0.0,22733465.0,0.0,0.0,0.0,0.0,0.0,0.0,21642.1033925097,492.0,HICs
Australia,2013,0.0,0.0,0.0,99.9464508540772,0.0,0.0,0.0,0.0,23128129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2014,3.14024390243902,0.0,5.26,99.9614811802616,0.0,0.0,0.0,0.0,23475686.0,0.0,0.0,0.0,0.0,0.0,0.0,20957.8540111671,492.0,HICs
Australia,2015,0.0,16.76,4.58062,99.9700036256584,0.0,0.0,0.0,0.0,23815995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2016,0.0,0.0,0.0,99.9699720221132,0.0,0.0,0.0,0.0,24190907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Australia,2017,0.0,0.0,0.0,99.9699355966804,0.0,0.0,0.0,0.0,24601860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2000,0.0,0.0,0.0,100.000003025558,0.0,0.0,0.0,97.7139355406614,8011566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2001,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.7968426966292,8042293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2002,6.66545454545455,3.666,0.0,100.0,0.0,0.0,0.0,97.8797528089888,8081957.0,0.0,0.0,0.0,0.0,0.0,0.0,6805.28243345021,55.0,HICs
Austria,2003,0.0,0.0,0.0,100.0,0.0,0.0,0.0,97.9626629213483,8121423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2004,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.0455730337079,8171966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2005,0.0,0.0,0.0,99.9999970420285,0.0,0.0,0.0,98.1284802434549,8227829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2006,0.0,0.0,0.0,99.999997053127,0.0,0.0,0.0,98.211390364262,8268641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2007,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.2943033707865,8295487.0,0.0,0.0,0.0,0.0,0.0,0.0,6630.11104712719,55.0,HICs
Austria,2008,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.3772134831461,8321496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2009,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.4601235955056,8343323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2010,0.0,3.492,0.0,100.0,0.0,0.0,0.0,98.5430337078651,8363404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2011,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.6259438202247,8391643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2012,6.34909090909091,0.0,0.0,100.0,0.0,0.0,0.0,98.7088539325843,8429991.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.32487768967,55.0,HICs
Austria,2013,0.0,0.0,0.0,100.000002846198,0.0,0.0,0.0,98.7917668567525,8479823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2014,6.34909090909091,0.0,7.622535,100.000002827921,0.0,0.0,0.0,98.874676953401,8546356.0,0.0,0.0,0.0,0.0,0.0,0.0,6435.49133689259,55.0,HICs
Austria,2015,0.0,0.0,0.0,100.000002813115,0.0,0.0,0.0,98.9094252777529,8642699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2016,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9078075069934,8736668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Austria,2017,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9062009731804,8797566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2000,0.0,0.0,0.0,100.00000118722,0.0,0.0,0.0,99.5231868439827,10251250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2001,0.0,0.0,0.0,99.9999958596247,0.0,0.0,0.0,99.5231815417906,10286570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2002,56.125,6.735,0.0,99.9999967612437,0.0,0.0,0.0,99.5231824391105,10332785.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.35194915988,12.0,HICs
Belgium,2003,0.0,0.0,0.0,100.000003807729,0.0,0.0,0.0,99.5231894519972,10376133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2004,0.0,0.0,0.0,99.9999965056599,0.0,0.0,0.0,99.5231821847454,10421137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2005,0.0,0.0,0.0,100.000002893516,0.0,0.0,0.0,99.5231885421428,10478617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2006,0.0,0.0,0.0,99.9999991378864,0.0,0.0,0.0,99.523184804421,10547958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2007,51.7833333333333,6.214,0.0,100.000001426344,0.0,0.0,0.0,99.5231870819666,10625700.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.33736130326,12.0,HICs
Belgium,2008,0.0,0.0,0.0,99.9999997168839,0.0,0.0,0.0,99.5231853806577,10709973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2009,0.0,6.002,0.0,100.000001967011,0.0,0.0,0.0,99.5231876200555,10796493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2010,0.0,0.0,0.0,99.9999972101375,0.0,0.0,0.0,99.5231828858639,10895586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2011,0.0,0.0,0.0,99.9999991686911,0.0,0.0,0.0,99.5231848350789,11038264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2012,50.0166666666667,0.0,0.0,99.9999964205645,0.0,0.0,0.0,99.5231821000557,11106932.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.40636244104,12.0,HICs
Belgium,2013,0.0,0.0,0.0,100.000001641979,0.0,0.0,0.0,99.5231872965737,11159407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2014,0.0,0.0,56.484946,100.000000544026,0.0,0.0,0.0,99.523186203856,11209057.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.56284931016,12.0,HICs
Belgium,2015,0.0,0.0,0.0,100.000000540711,0.0,0.0,0.0,99.5231862005569,11274196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2016,0.0,0.0,0.0,99.999998656605,0.0,0.0,0.0,99.5231843254345,11331422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Belgium,2017,0.0,0.0,0.0,100.000003337637,0.0,0.0,0.0,99.5231889841464,11375158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2001,0.0,0.0,0.0,99.9080377390953,0.0,0.0,0.0,98.821630336125,697545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2002,0.0,0.0,0.0,99.9181311579751,0.0,0.0,0.0,98.8439825359202,735146.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4410960543892,0.004,HICs
Bahrain,2003,0.0,0.2387,0.0,99.9282245768549,0.0,0.0,0.0,98.8663372345778,778708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2004,0.0,0.0,0.0,99.9383179957347,0.0,0.0,0.0,98.8886944320978,829844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2005,0.0,0.0,0.0,99.9484114146144,0.0,0.0,0.0,98.9110541284801,889164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2006,0.0,0.0,0.0,99.9585048334942,0.0,0.0,0.0,98.9334163237249,958418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2007,5967.5,0.0,0.0,99.968598252374,0.0,0.0,0.0,98.9521796510412,1035919.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86130575846181,0.004,HICs
Bahrain,2008,0.0,0.0,0.0,99.9786916712538,0.0,0.0,0.0,98.9621704463084,1114641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2009,0.0,0.0,0.0,99.9887850901336,0.0,0.0,0.0,98.9721612415756,1185076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2010,0.0,0.0,0.0,99.9988785090134,0.0,0.0,0.0,98.9821520368428,1240860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2011,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9832621252058,1278151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2012,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9832621252058,1299943.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07705799408128,0.004,HICs
Bahrain,2013,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9832621252058,1315029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2014,0.0,0.0,205.775862,100.0,0.0,0.0,0.0,98.9832621252058,1336075.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99384390846322,0.004,HICs
Bahrain,2015,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9832621252058,1371851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2016,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9832621252058,1425791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
Bahrain,2017,0.0,0.0,0.0,100.0,0.0,0.0,0.0,98.9832621252058,1494074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2000,0.0,0.0,0.0,98.2454956108156,0.0,0.0,0.0,0.0,298051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2001,0.0,0.0,0.0,98.2882599365839,0.0,0.0,0.0,0.0,302618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2002,0.0,0.0,0.0,98.3310242623522,0.0,0.0,0.0,0.0,307660.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.23890008451,0.7,HICs
"Bahamas, The",2003,0.0,0.0,0.0,98.3737885881206,0.0,0.0,0.0,0.0,313129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2004,0.0,0.0,0.0,98.4165529138889,0.0,0.0,0.0,0.0,318894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2005,0.0,0.0,0.0,98.4593172396572,0.0,0.0,0.0,0.0,324859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2006,0.0,0.0,0.0,98.5020815654256,0.0,0.0,0.0,0.0,331033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2007,0.0,0.0,0.0,98.5448458911939,0.0,0.0,0.0,0.0,337389.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.75643841382,0.7,HICs
"Bahamas, The",2008,0.0,0.0,0.0,98.5876102169622,0.0,0.0,0.0,0.0,343681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2009,0.0,0.0,0.0,98.6303745427305,0.0,0.0,0.0,0.0,349604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2010,0.0,0.0,0.0,98.6731388684989,0.0,0.0,0.0,0.0,354942.0,0.0,0.0,0.0,15.6,0.0,0.6,0.0,0.0,HICs
"Bahamas, The",2011,0.0,0.0,0.0,98.7159031942672,0.0,0.0,0.0,0.0,359577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2012,0.0,0.0,0.0,98.7586675200355,0.0,0.0,0.0,0.0,363584.0,0.0,0.0,0.0,0.0,0.0,0.0,1925.27723992255,0.7,HICs
"Bahamas, The",2013,0.0,0.0,0.0,98.8014318458038,0.0,0.0,0.0,0.0,367168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HICs
"Bahamas, The",2014,0.0,0.0,0.0,98.8441961715722,0.0,0.0,0.0,0.0,370633.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.66075066171,0.7,HICs
